id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1429498371627261960,1429498371627261960,2021-08-22 14:39:05 SA Eastern Standard Time,2021-08-22,14:39:05,-0300,49460344,custodiojhc,custodiojh,,"(A)gosto 1. 2019 estava estudando com minhas amigas p/ a prova mestrado, enquanto caiam fuligem das queimadas na Amazônia. O dia virou noite.  2.2020 recordes de desmatamento e novamente as fuligens caiam.                                2021. Naturalizam as fuligens:”tempo seco”",pt,[],[],[],1,0,0,[],[],https://twitter.com/custodiojhc/status/1429498371627261960,False,,0,,,,,,,,[],,,,
1429493090440683524,1429493090440683524,2021-08-22 14:18:06 SA Eastern Standard Time,2021-08-22,14:18:06,-0300,1381363644433362945,valtapajos,@valTapajos🐬,,"Até quando até quando?? vão querem destruim Amazônia querem expulsar os animais a população com a poluição das queimadas ""salve, ó terra de rica floresta""  https://t.co/bnN6zzsvNR",pt,[],[],['https://pbs.twimg.com/media/E9aUY50XMAotEAs.jpg'],6,7,12,[],[],https://twitter.com/ValTapajos/status/1429493090440683524,False,,1,https://pbs.twimg.com/media/E9aUY50XMAotEAs.jpg,,,,,,,[],,,,
1429482282851655691,1429482282851655691,2021-08-22 13:35:09 SA Eastern Standard Time,2021-08-22,13:35:09,-0300,72449781,xu_rossi,Julia Rossi,,Cientistas revelam como queimadas afetam formação de nuvens de chuva na Amazônia  https://t.co/tAHCI5MysH via @usponline,pt,"[{'screen_name': 'usponline', 'name': 'usp', 'id': '24241923'}]",['https://jornal.usp.br/ciencias/cientistas-revelam-como-queimadas-afetam-formacao-de-nuvens-de-chuva-na-amazonia/'],[],0,0,1,[],[],https://twitter.com/xu_rossi/status/1429482282851655691,False,,0,,,,,,,,[],,,,
1429473134273511431,1429473134273511431,2021-08-22 12:58:48 SA Eastern Standard Time,2021-08-22,12:58:48,-0300,401053689,donatoalexandre,Alexandre Donato,,Governo Bolsonaro deixa a Amazônia queimar e as queimadas (não a floresta) gera mais CO2 que a floresta consegue absorver.,pt,[],[],[],0,0,3,[],[],https://twitter.com/donatoalexandre/status/1429473134273511431,False,https://twitter.com/exame/status/1429471885847371777,0,,,,,,,,[],,,,
1429439965981720580,1429439965981720580,2021-08-22 10:47:00 SA Eastern Standard Time,2021-08-22,10:47:00,-0300,138492825,proindio,Comissão Pró-Índio,,"Muitas cidades do Rio Grande do Sul amanheceram nesta sexta-feira (20) com céu de coloração marrom e ar denso por causa da fumaça provocada por queimadas que estão ocorrendo na Amazônia, no Centro-Oeste, Paraguai, Bolívia e norte da Argentina.  https://t.co/daC9mYLiV5",pt,[],['https://www1.folha.uol.com.br/cotidiano/2021/08/fumaca-de-queimadas-na-amazonia-e-no-paraguai-cobre-ceu-de-cidades-no-rs.shtml'],[],2,28,132,[],[],https://twitter.com/proindio/status/1429439965981720580,False,,0,,,,,,,,[],,,,
1429424674832797708,1429424674832797708,2021-08-22 09:46:14 SA Eastern Standard Time,2021-08-22,09:46:14,-0300,1157639590573948928,gryposouza,Lucy Souza (#makesciencebr),,"Essa ""neblina"" é resultado das queimadas da Amazônia. Além de destruir esse importante bioma a sua fumaça ainda adorce aqueles que moram em centros urbanos próximos a destruição.  Rio Branco...  https://t.co/wZAhJ1ICJL",pt,[],[],['https://pbs.twimg.com/media/E9ZWJmlXEAYCiWP.jpg'],2,13,148,[],[],https://twitter.com/gryposouza/status/1429424674832797708,False,,1,https://pbs.twimg.com/media/E9ZWJmlXEAYCiWP.jpg,,,,,,,[],,,,
1429421414357127172,1429421414357127172,2021-08-22 09:33:17 SA Eastern Standard Time,2021-08-22,09:33:17,-0300,108066216,carlinibh,Ricardo Carlini,,Queimadas na Amazônia têm redução de 18% em relação ao ano passado  https://t.co/8Wf5DkejHG,pt,[],['https://www.gov.br/casacivil/resolveuid/8d18e41c863044d9b192c3ac50f7b2ee'],[],0,2,7,[],[],https://twitter.com/carlinibh/status/1429421414357127172,False,,0,,,,,,,,[],,,,
1429420347707768840,1429420347707768840,2021-08-22 09:29:02 SA Eastern Standard Time,2021-08-22,09:29:02,-0300,67098726,ciro_nogueira,Ciro Nogueira,,"Resultado dos esforços deste governo na proteção ao meio ambiente: tivemos uma redução de 18% nas queimadas na região da Amazônia.  Ainda há muito a se fazer, mas estamos no caminho certo, trabalhando de forma intensa na proteção do nosso meio ambiente.   https://t.co/pqjI1RK8Nu",pt,[],['https://www.gov.br/casacivil/pt-br/assuntos/noticias/2021/agosto/queimadas-na-amazonia-tem-reducao-de-18-em-relacao-ao-ano-passado'],[],65,200,863,[],[],https://twitter.com/ciro_nogueira/status/1429420347707768840,False,,0,,,,,,,,[],,,,
1429247343149436936,1429247343149436936,2021-08-21 22:01:35 SA Eastern Standard Time,2021-08-21,22:01:35,-0300,1167382369,acbtj,Antonio Castelo Branco T. Jr.,,Cientistas revelam como queimadas afetam formação de nuvens de chuva na Amazônia  https://t.co/gQrjt8lXTA via @usponline,pt,"[{'screen_name': 'usponline', 'name': 'usp', 'id': '24241923'}]",['https://jornal.usp.br/ciencias/cientistas-revelam-como-queimadas-afetam-formacao-de-nuvens-de-chuva-na-amazonia/?utm_source=break.ma'],[],0,0,0,[],[],https://twitter.com/acbtj/status/1429247343149436936,False,,0,,,,,,,,[],,,,
1429230230485536771,1429230230485536771,2021-08-21 20:53:35 SA Eastern Standard Time,2021-08-21,20:53:35,-0300,1402797605252481024,crism2021,CrisMNatale,,"Há anos venho GRITANDO contra as queimadas na Amazônia. Este ano está pior ainda. O Brasil não precisa só de soja e gado; pelo amor de Deus, vamos fazer alguma coisa!!!  https://t.co/Pm1TsQzovy",pt,[],[],"['https://pbs.twimg.com/media/E9WlUNMXMAsl3M4.jpg', 'https://pbs.twimg.com/media/E9WlUdTXIAE_q16.jpg']",0,0,0,[],[],https://twitter.com/CrisM2021/status/1429230230485536771,False,,1,https://pbs.twimg.com/media/E9WlUNMXMAsl3M4.jpg,,,,,,,[],,,,
1429222864931237890,1429209803084255235,2021-08-21 20:24:19 SA Eastern Standard Time,2021-08-21,20:24:19,-0300,1057708898180841473,adilson37659778,Adilson🇧🇷🇧🇷🇧🇷Almeida,,"@CNNBrasil As queimadas na terra do calcinha apertada, é o clima. Na Amazônia, a culpa é do Bolsonaro! VÃO SE PHUDER!!  https://t.co/WD1Dxq3OBU",pt,[],[],"['https://pbs.twimg.com/media/E9WeniXXIAsmj0P.jpg', 'https://pbs.twimg.com/media/E9WenicXEBQIoQO.jpg']",0,0,1,[],[],https://twitter.com/Adilson37659778/status/1429222864931237890,False,,1,https://pbs.twimg.com/media/E9WeniXXIAsmj0P.jpg,,,,,,,"[{'screen_name': 'CNNBrasil', 'name': 'CNN Brasil', 'id': '809124436880322561'}]",,,,
1429187771067944963,1429187771067944963,2021-08-21 18:04:52 SA Eastern Standard Time,2021-08-21,18:04:52,-0300,1234487757873012736,emet38989600,emet,,Quanto tempo até dizerem que a ascensão do Talibã é culpa das queimadas na Amazônia e do Bolsonaro.,pt,[],[],[],0,0,0,[],[],https://twitter.com/emet38989600/status/1429187771067944963,False,https://twitter.com/LeoCamposLP/status/1428883249833693186,0,,,,,,,,[],,,,
1429182791556771849,1429181259398459396,2021-08-21 17:45:05 SA Eastern Standard Time,2021-08-21,17:45:05,-0300,1409157515984703490,jeferso44356408,Jeferson Mendes Pinto,,"@Jambock67 @RenovaMidia Realmente , ninguém está criticando essas queimadas , até o momento .  Aqui , na Amazônia , somos criticados porque morreram muitas girafas . Penso , não ser o mesmo caso em questão ...",pt,[],[],[],0,0,1,[],[],https://twitter.com/Jeferso44356408/status/1429182791556771849,False,,0,,,,,,,,"[{'screen_name': 'Jambock67', 'name': 'George S Patton 🇧🇷🇧🇷🇧🇷🇧🇷', 'id': '1033109042191847424'}, {'screen_name': 'RenovaMidia', 'name': 'RENOVA', 'id': '1388402174'}]",,,,
1429175737878290434,1425959574155272198,2021-08-21 17:17:03 SA Eastern Standard Time,2021-08-21,17:17:03,-0300,2739209907,t_graca,Graça T,,"@govbr Presidente Bolsonaro,quer acabar com as queimadas da Amazônia? Mande ou Expulse do Brasil a ONGs para seus países já desertos de mata..",pt,[],[],[],0,0,0,[],[],https://twitter.com/t_graca/status/1429175737878290434,False,,0,,,,,,,,"[{'screen_name': 'govbr', 'name': 'Governo do Brasil', 'id': '861707648584085504'}]",,,,
1429149502871678984,1429149502871678984,2021-08-21 15:32:48 SA Eastern Standard Time,2021-08-21,15:32:48,-0300,1407394222483857410,sol_minha,Rosana Sol Minha Vida,,Cientistas revelam como queimadas afetam formação de nuvens de chuva na Amazônia  https://t.co/btwlsIOY7T via @usponline,pt,"[{'screen_name': 'usponline', 'name': 'usp', 'id': '24241923'}]",['https://jornal.usp.br/ciencias/cientistas-revelam-como-queimadas-afetam-formacao-de-nuvens-de-chuva-na-amazonia/?utm_source=break.ma'],[],0,0,0,[],[],https://twitter.com/sol_minha/status/1429149502871678984,False,,0,,,,,,,,[],,,,
1429147972181319682,1429147972181319682,2021-08-21 15:26:43 SA Eastern Standard Time,2021-08-21,15:26:43,-0300,1193727277990842368,beckerreani,Reani Flavia Becker,,Cientistas revelam como queimadas afetam formação de nuvens de chuva na Amazônia  https://t.co/BB6KwG4XeA via @usponline,pt,"[{'screen_name': 'usponline', 'name': 'usp', 'id': '24241923'}]",['https://jornal.usp.br/ciencias/cientistas-revelam-como-queimadas-afetam-formacao-de-nuvens-de-chuva-na-amazonia/?utm_source=break.ma'],[],0,0,1,[],[],https://twitter.com/BeckerReani/status/1429147972181319682,False,,0,,,,,,,,[],,,,
1429146983755919371,1429146983755919371,2021-08-21 15:22:47 SA Eastern Standard Time,2021-08-21,15:22:47,-0300,1237917155330572288,kakabohn,Bohn 🙄,,"minha mãe Bolsominion: ""as queimadas da amazônia não são culpa do presidente""",pt,[],[],[],0,0,0,[],[],https://twitter.com/kakabohn/status/1429146983755919371,False,,0,,,,,,,,[],,,,
1429113232669790210,1429113232669790210,2021-08-21 13:08:40 SA Eastern Standard Time,2021-08-21,13:08:40,-0300,198014461,avozdocerrado_,A Voz do Cerrado,,O resultado é a crise hídrica que estamos enfrentando.  Cientistas revelam como queimadas afetam a formação de nuvens de chuva na Amazônia  Confira 👇  https://t.co/tq8uVYP4qK  https://t.co/q77j9hgWqZ,pt,[],['http://www.avozdocerrado.com/2021/08/21/cientistas-revelam-como-queimadas-afetam-a-formacao-de-nuvens-de-chuva-na-amazonia/'],['https://pbs.twimg.com/media/E9U6uxMXEAM9ZSF.jpg'],0,0,0,[],[],https://twitter.com/avozdocerrado_/status/1429113232669790210,False,,1,https://pbs.twimg.com/media/E9U6uxMXEAM9ZSF.jpg,,,,,,,[],,,,
1429096899244666889,1429096899244666889,2021-08-21 12:03:46 SA Eastern Standard Time,2021-08-21,12:03:46,-0300,14572728,fernandomatos,Fernando Matos #VacinaJá #ImpeachmentUrgente,,"Das queimadas na Amazônia e no pantanal, do Queiroz, do Carluxo, das rachadinhas...continuem",pt,[],[],[],0,0,0,[],[],https://twitter.com/fernandomatos/status/1429096899244666889,False,https://twitter.com/frulanis/status/1428945667272155142,0,,,,,,,,[],,,,
1429092485603659794,1429092485603659794,2021-08-21 11:46:14 SA Eastern Standard Time,2021-08-21,11:46:14,-0300,1414055577605623808,alexandregeren5,Alexandre Gerena,,Cientistas revelam como queimadas afetam formação de nuvens de chuva na Amazônia  https://t.co/J9WBNWjxbv via @usponline,pt,"[{'screen_name': 'usponline', 'name': 'usp', 'id': '24241923'}]",['https://jornal.usp.br/ciencias/cientistas-revelam-como-queimadas-afetam-formacao-de-nuvens-de-chuva-na-amazonia/?utm_source=break.ma'],[],0,0,1,[],[],https://twitter.com/AlexandreGeren5/status/1429092485603659794,False,,0,,,,,,,,[],,,,
1429091155388637187,1429091155388637187,2021-08-21 11:40:57 SA Eastern Standard Time,2021-08-21,11:40:57,-0300,138492825,proindio,Comissão Pró-Índio,,"Cientistas revelam como queimadas afetam a formação de nuvens de chuva na Amazônia Aerossóis gerados dificultam movimento de massas de ar e limitam congelamento da água em nuvens, o que pode afetar chuvas  https://t.co/WkS64J4lsX",pt,[],['https://jornal.usp.br/ciencias/cientistas-revelam-como-queimadas-afetam-formacao-de-nuvens-de-chuva-na-amazonia/'],[],1,24,78,[],[],https://twitter.com/proindio/status/1429091155388637187,False,,0,,,,,,,,[],,,,
1429089286339670017,1429088381422669826,2021-08-21 11:33:31 SA Eastern Standard Time,2021-08-21,11:33:31,-0300,91179313,edenilsonff,Edenilson,,"A ""porpósito"", os recordes de queimadas na Amazônia indicam que toda essa conscientização sobre a exploração sustentável da Amazônia não surtiu efeito algum, não convenceu os pecuaristas e madeireiros. Por que será?",pt,[],[],[],0,0,0,[],[],https://twitter.com/EdenilsonFF/status/1429089286339670017,False,,0,,,,,,,,[],,,,
1429083441476382722,1428868480099667980,2021-08-21 11:10:18 SA Eastern Standard Time,2021-08-21,11:10:18,-0300,65560483,miguelchimenes,Miguel,,"@Eliane_likinha @SICNoticias Por falar em boiada, lembrei me agora do Salles ministro do meio ambiente que usou essa frase e por coincidência as queimadas e desmatamento da Amazónia triplicaram 😂",pt,[],[],[],1,0,0,[],[],https://twitter.com/miguelchimenes/status/1429083441476382722,False,,0,,,,,,,,"[{'screen_name': 'Eliane_likinha', 'name': 'Elii', 'id': '158983399'}, {'screen_name': 'SICNoticias', 'name': 'SIC Notícias', 'id': '17163446'}]",,,,
1429073582945079296,1429073582945079296,2021-08-21 10:31:07 SA Eastern Standard Time,2021-08-21,10:31:07,-0300,68498809,portalbandab,Portal Banda B,,Fumaça de queimadas na Amazônia e no Paraguai cobre céu de cidades no RS #meioambiente  https://t.co/UdRoYE19Zn,pt,[],['https://www.bandab.com.br/nacional/fumaca-de-queimadas-na-amazonia-e-no-paraguai-cobre-ceu-de-cidades-no-rs/'],[],0,0,1,['meioambiente'],[],https://twitter.com/PortalBandaB/status/1429073582945079296,False,,0,,,,,,,,[],,,,
1429069539095023623,1429069539095023623,2021-08-21 10:15:03 SA Eastern Standard Time,2021-08-21,10:15:03,-0300,775550160851972096,gutofaria218,📚 Guto Faria Escritor,,"A pirralha Tumberg só vê queimadas no Brasil,  pra vcs verem que a elite mundial tbm é contra Bolsonaro. Se o mundo queimar tudo bem, mas vamos focar só na Amazonia. vá vc queimar o mato na sua casa ou chácara e brota ambientalista até do chão! Agentes de prefeituras e tal",pt,[],[],[],1,1,2,[],[],https://twitter.com/GutoFaria218/status/1429069539095023623,False,https://twitter.com/euronewspt/status/1429065407172857861,0,,,,,,,,[],,,,
1429055224136744962,1429055224136744962,2021-08-21 09:18:10 SA Eastern Standard Time,2021-08-21,09:18:10,-0300,74715478,climainfonews,ClimaInfo,,"O FOGO está comendo agora grande parte do sul da Amazônia e partes da Bolívia e do Paraguai. A imagem satelital mostra a concentração CO - monóxido de carbono, indicador de queimadas e incêndios florestais. O vermelho indica concentração acima de 1200 ppb.  https://t.co/TtWcma6GCt  https://t.co/8dXgWENTMY",pt,[],"['https://www.windy.com/pt/-Mostrar-adicionar-mais-camadas/overlays?cosc,-18.499,-40.619,4']",['https://pbs.twimg.com/media/E9UEsDcXIAc3pgE.png'],48,837,2076,[],[],https://twitter.com/ClimaInfoNews/status/1429055224136744962,False,,1,https://pbs.twimg.com/media/E9UEsDcXIAc3pgE.png,,,,,,,[],,,,
1429051618725597186,1429051618725597186,2021-08-21 09:03:51 SA Eastern Standard Time,2021-08-21,09:03:51,-0300,1222548636,httpfillie,laurie do bruninho🐕,,"bom dia vidas vamos acordar, tomar uma água, se animar e acabar com as queimadas da Amazônia",pt,[],[],[],0,0,0,[],[],https://twitter.com/httpfillie/status/1429051618725597186,False,,0,,,,,,,,[],,,,
1429030801786773508,1426502313770897409,2021-08-21 07:41:07 SA Eastern Standard Time,2021-08-21,07:41:07,-0300,952755028669935616,antonio98123571,Antonio Carlos Ribeiro Silva,,"@Sadfernandes77 @jairbolsonaro Desgoverno total. A miséria aumentou no Brasil, a classe média com salário achatado, aumento  das queimadas e destruição da Amazônia, aumento insuportável dos preços de forma generalizada. Vc é um cara na sua essência DESUMANO. Certamente Você será PRESO só questão tempo.😈😆",pt,[],[],[],0,0,0,[],[],https://twitter.com/Antonio98123571/status/1429030801786773508,False,,0,,,,,,,,"[{'screen_name': 'Sadfernandes77', 'name': 'SERGIO A. FERNANDES', 'id': '1255896992'}, {'screen_name': 'jairbolsonaro', 'name': 'Jair M. Bolsonaro', 'id': '128372940'}]",,,,
1429030777820487688,1429030777820487688,2021-08-21 07:41:02 SA Eastern Standard Time,2021-08-21,07:41:02,-0300,1245728755827519491,bacan_perez,Lourivaldo Perez Bacan,,Vi agora no JP ao vivo: fumaça das queimadas da Amazônia e da Argentia atingem o céu do Rio Grande do Sul. Da Amazônia? Algum outro Estado entre  Amazônia e o RS pode reportar o mesmo?,pt,[],[],[],1,0,2,[],[],https://twitter.com/bacan_perez/status/1429030777820487688,False,,0,,,,,,,,[],,,,
1429027847163744260,1429027847163744260,2021-08-21 07:29:23 SA Eastern Standard Time,2021-08-21,07:29:23,-0300,92741652,institutomais,IMAIS/BISA: Benchmarking Inteligência Sustentável,,Cientistas revelam como queimadas afetam formação de nuvens de chuva na Amazônia  https://t.co/nV63iHc3nx via @usponline,pt,"[{'screen_name': 'usponline', 'name': 'usp', 'id': '24241923'}]",['https://jornal.usp.br/ciencias/cientistas-revelam-como-queimadas-afetam-formacao-de-nuvens-de-chuva-na-amazonia/?utm_source=break.ma'],[],0,1,2,[],[],https://twitter.com/InstitutoMAIS/status/1429027847163744260,False,,0,,,,,,,,[],,,,
1429027822484574209,1429027822484574209,2021-08-21 07:29:17 SA Eastern Standard Time,2021-08-21,07:29:17,-0300,1412174217114796041,onze_maio,Jornal Onze De Maio,,Cientistas revelam como queimadas afetam a formação de nuvens de chuva na Amazônia   https://t.co/Tr0tCCah0w,pt,[],['https://www.onzedemaio.com.br/cientistas-revelam-como-queimadas-afetam-a-formacao-de-nuvens-de-chuva-na-amazonia/'],[],0,0,0,[],[],https://twitter.com/onze_maio/status/1429027822484574209,False,,0,,,,,,,,[],,,,
1428980882157838336,1428883671885492225,2021-08-21 04:22:46 SA Eastern Standard Time,2021-08-21,04:22:46,-0300,952755028669935616,antonio98123571,Antonio Carlos Ribeiro Silva,,"@vipercout @UOLNoticias Que Presidente? Um desgoverno total. Miséria aumentando, corrupção generalizada, desmatamento e queimadas na Amazônia, aumento generalizado de preços, etc.😈",pt,[],[],[],1,0,31,[],[],https://twitter.com/Antonio98123571/status/1428980882157838336,False,,0,,,,,,,,"[{'screen_name': 'vipercout', 'name': '8:32 de João', 'id': '448334291'}, {'screen_name': 'UOLNoticias', 'name': 'UOL Notícias', 'id': '14594698'}]",,,,
1428939133330853892,1428688634505478144,2021-08-21 01:36:52 SA Eastern Standard Time,2021-08-21,01:36:52,-0300,1351691931223535616,celo_sincero,Marcelo Andrade,,"@inseigure Lembrei da blogueira que estava indignada com as queimadas na Amazônia e fez uma make em forma de protesto, colocando uma GIRAFA na nossa fauna",pt,[],[],[],0,0,1,[],[],https://twitter.com/celo_sincero/status/1428939133330853892,False,,0,,,,,,,,"[{'screen_name': 'inseigure', 'name': 'fernanda coxta se bronzeando ao som de solar power', 'id': '1045165458658406400'}]",,,,
1428916786926288896,1428713629034160133,2021-08-21 00:08:04 SA Eastern Standard Time,2021-08-21,00:08:04,-0300,1019385271878422529,isemanga1,Ise Manga 🇧🇷🇦🇺,,"@DCM_online que promessas querida?? De ganho pessoal né, pq vc declarou que as queimadas na Amazonia eram fakenews, e não existe absolutamente NENHUMA promessa de interesse dos indígenas que possa sair desse ecocídio que vc apoiou!",pt,[],[],[],0,0,9,[],[],https://twitter.com/Isemanga1/status/1428916786926288896,False,,0,,,,,,,,"[{'screen_name': 'DCM_online', 'name': 'DCM ONLINE', 'id': '43340387'}]",,,,
1428908824002502657,1428908824002502657,2021-08-20 23:36:26 SA Eastern Standard Time,2021-08-20,23:36:26,-0300,1343987952389599232,alfredo23277764,Alfredo Barbosa Da Silva,,"Fumaça de queimadas na Amazônia e no Paraguai cobre céu de cidades no RS , mais detalhes :  https://t.co/0hiRElX0Uv",pt,[],['https://www.break.ma/news/31485568'],[],0,0,0,[],[],https://twitter.com/Alfredo23277764/status/1428908824002502657,False,,0,,,,,,,,[],,,,
