id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1089532927153713154,1089474431376871424,2019-01-27 11:37:47 -03,2019-01-27,11:37:47,-0300,320394354,mafia_do_gremio,Torcedor gremista #ficaemcasa 🏠,,"@cinefilo_K Mau carácter. Quer se promover com política. Se teu lado política fosse bom não teria tanto desmatamento na Amazônia, e nao ocorreria o desastre de Mariana. Tu não passa de oridinário.",pt,[],[],[],1,0,46,[],[],https://twitter.com/Mafia_Do_Gremio/status/1089532927153713154,False,,0,,,,,,,,"[{'screen_name': 'cinefilo_K', 'name': 'Iuri K.', 'id': '3301120439'}]",,,,
1089532611784069120,1089424135233654784,2019-01-27 11:36:31 -03,2019-01-27,11:36:31,-0300,16334137,greenpeacebr,Greenpeace Brasil,,@soprosdemarte @maargarc_ Podemos sim! A pecuária é o principal vetor de desmatamento na Amazônia. Por isso mantemos há 10 anos duas campanhas com frentes voltadas à agropecuária. Mais aqui:  https://t.co/UTn7cbKo0j,pt,[],['https://www.greenpeace.org/brasil/blog/o-combate-ao-avanco-da-pecuaria-na-amazonia/'],[],0,0,0,[],[],https://twitter.com/GreenpeaceBR/status/1089532611784069120,False,,0,,,,,,,,"[{'screen_name': 'maargarc_', 'name': '𝕸𝖆𝖗𝖈𝖊🐍', 'id': '1047231267283062785'}]",,,,
1089525777782263808,1089525777782263808,2019-01-27 11:09:22 -03,2019-01-27,11:09:22,-0300,965249913192886272,iovefoxxx,a anirak,,Sei lá eu amo um homem Leonardo DiCaprio denuncia avanço do desmatamento da Amazônia  https://t.co/J2M1ZnJ9c0 via @redebrasilatual,pt,"[{'screen_name': 'redebrasilatual', 'name': 'rede brasil atual', 'id': '34366699'}]",['https://www.redebrasilatual.com.br/ambiente/leonardo-dicaprio-denuncia-avanco-do-desmatamento-da-amazonia-nas-redes-sociais-1'],[],0,0,0,[],[],https://twitter.com/Iovefoxxx/status/1089525777782263808,False,,0,,,,,,,,[],,,,
1089516938198466564,1089146416025530369,2019-01-27 10:34:14 -03,2019-01-27,10:34:14,-0300,1081584410460372992,ageovanaaaa,Geovana,,"@SantJader @renatosantyago @MarinaSilva Ela fez um Plano de Ação para Prevenção e o Controle do Desmatamento da Amazônia Legal, graças ao projeto, o ritmo de desmatamento da Amazônia caiu 57% em apenas três anos. Durante a gestão dela mais de 1.500 empresas ilegais foram desconstituídas, com a prisão de 700 pessoas.",pt,[],[],[],1,0,1,[],[],https://twitter.com/aGeovanaaaa/status/1089516938198466564,False,,0,,,,,,,,"[{'screen_name': 'SantJader', 'name': ""JADER SANT' ANA"", 'id': '1264008148790259718'}, {'screen_name': 'renatosantyago', 'name': '𝕽𝖊𝖓𝖆𝖙𝖔ᶜᵃᵐ', 'id': '47725431'}, {'screen_name': 'MarinaSilva', 'name': 'Marina Silva', 'id': '105155795'}]",,,,
1089516671566561280,1089131766634426368,2019-01-27 10:33:11 -03,2019-01-27,10:33:11,-0300,895698299205844992,carlosh3nr1k,🍻 Carlos Henrique 🍻,,@GDimenstein Isso é responsabilidade desses ambientalistas Assim como o caso em Mariana Desmatamento da Amazônia,pt,[],[],[],0,0,0,[],[],https://twitter.com/CarlosH3nr1k/status/1089516671566561280,False,,0,,,,,,,,"[{'screen_name': 'GDimenstein', 'name': 'Gilberto Dimenstein', 'id': '31980988'}]",,,,
1089512866129080323,1089512866129080323,2019-01-27 10:18:04 -03,2019-01-27,10:18:04,-0300,206647396,c_henrique_95,Caio Henrique,,Leonardo DiCaprio denuncia avanço do desmatamento da Amazônia  https://t.co/Gx1YdvSyUr,pt,[],['https://www.redebrasilatual.com.br/ambiente/2019/01/leonardo-dicaprio-denuncia-avanco-do-desmatamento-da-amazonia-nas-redes-sociais-1?fbclid=IwAR3cH4paeMwxmM4-2jwOBSpwnPvLgrx1OplulAD9zqgOfbjEHugLc8pgPRg'],[],0,0,0,[],[],https://twitter.com/C_Henrique_95/status/1089512866129080323,False,,0,,,,,,,,[],,,,
1089503206592401409,1089259617798897664,2019-01-27 09:39:41 -03,2019-01-27,09:39:41,-0300,222296230,abramovay,Ricardo Abramovay,,"@nilmoretto Excelente, Nil. Para combater a teoria conspiratória de que lutar contra o avanço do desmatamento na Amazônia é fazer o jogo de interesse estrangeiros, mando-lhe estes dois estudos e este documentário   https://t.co/kXJuFLoxaR",pt,[],['http://ricardoabramovay.com/o-brasil-precisa-de-uma-economia-do-conhecimento-da-natureza/'],[],0,1,9,[],[],https://twitter.com/abramovay/status/1089503206592401409,False,,0,,,,,,,,"[{'screen_name': 'nilmoretto', 'name': 'Nil #ForaBolsonaro | #VacinaJá', 'id': '52499387'}]",,,,
1089490893760065536,1089093082358972416,2019-01-27 08:50:45 -03,2019-01-27,08:50:45,-0300,1076916809637478400,tonyang92403092,Tony Angelo,,@Haddad_Fernando Vá se lascar. O governo do seu partido é responsável por esse crime. A área de desmatamento da Amazônia cresceu nos governos petistas seu babaca. Essa catástrofe de agora não é culpa do capitão Bolsonaro não é sua que apoio uma gestão catastrófica dessa quadrilha chamada PT,pt,[],[],[],0,0,0,[],[],https://twitter.com/TonyAng92403092/status/1089490893760065536,False,,0,,,,,,,,"[{'screen_name': 'Haddad_Fernando', 'name': 'Fernando Haddad', 'id': '354095556'}]",,,,
1089481724206215168,1089481724206215168,2019-01-27 08:14:19 -03,2019-01-27,08:14:19,-0300,1678135832,celsoocolorado,girando notícias e o futebol,,"Desmatamento na Amazônia chega a quase 4 mil quilômetros quadrados, diz instituto | Natureza | G1  https://t.co/B0Nfr0YGgD",pt,[],['https://g1.globo.com/natureza/noticia/2018/08/24/desmatamento-na-amazonia-chega-a-quase-4-mil-quilometros-quadrados-diz-instituto.ghtml'],[],0,0,1,[],[],https://twitter.com/celsoocolorado/status/1089481724206215168,False,,0,,,,,,,,[],,,,
1089481564990459905,1089481564990459905,2019-01-27 08:13:41 -03,2019-01-27,08:13:41,-0300,1678135832,celsoocolorado,girando notícias e o futebol,,Desmatamento da Amazônia está perto do irreversível e alterar o perfil da floresta  https://t.co/4xbGjrfN44,pt,[],['http://envolverde.cartacapital.com.br/desmatamento-da-amazonia-esta-perto-do-irreversivel-e-alterar-o-perfil-da-floresta/'],[],0,0,1,[],[],https://twitter.com/celsoocolorado/status/1089481564990459905,False,,0,,,,,,,,[],,,,
1089459350152843264,1089459350152843264,2019-01-27 06:45:24 -03,2019-01-27,06:45:24,-0300,1633836444,sid_camillo,Sid Camillo,,Artista francês projeta rostos de índios em árvores da Amazônia contra o desmatamento da floresta - Follow the Colours  https://t.co/D72d6DnXsr,pt,[],['https://followthecolours.com.br/art-attack/philippe-echaroux-projecoes-amazonia/?fbclid=IwAR3t8CJS3pHXAWZtvDbTPXQXLBKHOu7QXHutUzKzLFZMeDEVMuWxzt76mwk'],[],0,0,0,[],[],https://twitter.com/sid_camillo/status/1089459350152843264,False,,0,,,,,,,,[],,,,
1089359765464141824,1089359300588376069,2019-01-27 00:09:42 -03,2019-01-27,00:09:42,-0300,932300429232365569,sgomezbabe,mah 🌙,,"vocês adoram cobrar dos outros mas e vcs? oq vcs já fizeram pelo meio ambiente ou por alguém hoje???? porra nenhuma né  essa mulher é foda pra caralho, ela vive metendo o pau nas empresas e pessoas q causam o desmatamento da amazonia",pt,[],[],[],1,0,0,[],[],https://twitter.com/sgomezbabe/status/1089359765464141824,False,,0,,,,,,,,[],,,,
1089350844590538753,1089350844590538753,2019-01-26 23:34:15 -03,2019-01-26,23:34:15,-0300,18018665,mauriciojr,Maurício Linhares,,"Pessoas que acham que o Brasil preserva o meio ambiente faltaram as aulas de geografia sobre mata atlântica, não viram todas as matérias de desertificação no Nordeste, Sul e Centro Oeste, ignoram o ciclo da seca e tamparam os olhos pro desmatamento da Amazônia. A conta tá vindo.",pt,[],[],[],0,8,16,[],[],https://twitter.com/mauriciojr/status/1089350844590538753,False,https://twitter.com/nilmoretto/status/1089239563678113792,0,,,,,,,,[],,,,
1089337931494580224,1089300724054413312,2019-01-26 22:42:56 -03,2019-01-26,22:42:56,-0300,393731838,elinaschiavo,Elina Games Schiavo,,"@RenovaMidia Rede ONGs chora porque acabou a teta do dinheiro público fácil. Estão desmatando a amazonia porque os índios vendem sua terra, porque as autoridades ambientais fazem viata grossa pros infratores, a maioria políticos regionais. O desmatamento nao começou com #jairbolsonaro",pt,[],[],[],0,0,3,['jairbolsonaro'],[],https://twitter.com/ElinaSchiavo/status/1089337931494580224,False,,0,,,,,,,,"[{'screen_name': 'RenovaMidia', 'name': 'RENOVA', 'id': '1388402174'}]",,,,
1089334992654790656,1089334992654790656,2019-01-26 22:31:15 -03,2019-01-26,22:31:15,-0300,74056082,sytrob,Sir Coxinho,,Acho que eles não pesquisaram o aumento do desmatamento da Amazônia durante os governos anteriores. Assim como não pesquisaram como muitas reservas são utilizadas para comércio de recursos naturais.,pt,[],[],[],0,0,0,[],[],https://twitter.com/sytrob/status/1089334992654790656,False,https://twitter.com/RenovaMidia/status/1089300724054413312,0,,,,,,,,[],,,,
1089333950806401029,1089333950806401029,2019-01-26 22:27:07 -03,2019-01-26,22:27:07,-0300,1080183103983890432,suelydesouza12,Suely de Souza,,"Meu Deus que tristeza, e isso e só o começo, Amazônia tbm está ameaçada, muitos irão morrer com desmatamento.",pt,[],[],[],0,0,0,[],[],https://twitter.com/SuelydeSouza12/status/1089333950806401029,False,https://twitter.com/alexaguiarpoa/status/1089295415835611137,0,,,,,,,,[],,,,
1089331473507934210,1089254130521120769,2019-01-26 22:17:16 -03,2019-01-26,22:17:16,-0300,75323881,omar_r47m4ch1n3,"Brazil, fascism thrives 🏴‍☠️🕷️🌱 🇨🇺🚩🇵🇸",,"@brasil247 @alexsandraponce ""Somos o país que mais preserva o meio ambiente. Nenhum outro país do mundo tem tantas florestas como nós.""  Ratificando discurso de Bolsonaro:  ""INPE registra 6.947 km2 de desmatamento na Amazônia em 2017"" ""Desmatamento na Amazônia brasileira aumentou 29% no último ano, 2016""",pt,[],[],[],1,0,1,[],[],https://twitter.com/Omar_r47m4ch1n3/status/1089331473507934210,False,,0,,,,,,,,"[{'screen_name': 'brasil247', 'name': 'Brasil 247', 'id': '248890506'}, {'screen_name': 'alexsandraponce', 'name': 'alexsandra ponce1️⃣3️⃣ #EuSouLula', 'id': '88448104'}]",,,,
1089331150122815488,1089331150122815488,2019-01-26 22:15:59 -03,2019-01-26,22:15:59,-0300,2999530600,daysebarela,Dayse BB #VotoAuditavelJa 🇧🇷👉),,"As tais ONGs na Amazônia,além de sugerem $$ dos pagadores de IMPOSTOS ESCORCHANTES, nunca impediram o desmatamento pq lucram com ele, e roubam DESCARADAMENTE nossas riquezas minerais e biológicas",pt,[],[],[],0,1,0,[],[],https://twitter.com/DayseBarela/status/1089331150122815488,False,https://twitter.com/RenovaMidia/status/1089300724054413312,0,,,,,,,,[],,,,
1089330892261208064,1089300724054413312,2019-01-26 22:14:58 -03,2019-01-26,22:14:58,-0300,2999530600,daysebarela,Dayse BB #VotoAuditavelJa 🇧🇷👉),,"@RenovaMidia As tais ONGs na Amazônia,além de sugerem $$ dos pagadores de IMPOSTOS ESCORCHANTES, nunca impediram o desmatamento pq lucram com ele, e roubam DESCARADAMENTE nossas riquezas minerais e biológicas",pt,[],[],[],1,0,1,[],[],https://twitter.com/DayseBarela/status/1089330892261208064,False,,0,,,,,,,,"[{'screen_name': 'RenovaMidia', 'name': 'RENOVA', 'id': '1388402174'}]",,,,
1089307426355064832,1088837597588275200,2019-01-26 20:41:43 -03,2019-01-26,20:41:43,-0300,50832876,sanvalente,𝓢𝓬𝓱𝔀𝓪𝓷𝓷𝓭𝓻𝓪 🔬🧠,,"@douglasgramos @omena_helena @ricardogagl @thomrikS2 @Simoned75135975 @fernandoh80 @msntimes Como se o IBAMA e as leis ambientais fossem respeitados, não é mesmo? Me diga qual governo cuidou, por exemplo, do desmatamento da Amazônia?",pt,[],[],[],1,0,1,[],[],https://twitter.com/SanValente/status/1089307426355064832,False,,0,,,,,,,,"[{'screen_name': 'douglasgramos', 'name': 'Douglas Gomes 🌹🇧🇷🍞🌾💵', 'id': '326838544'}, {'screen_name': 'omena_helena', 'name': 'HELENA OMENA 🇧🇷', 'id': '1053322632995762176'}, {'screen_name': 'ricardogagl', 'name': 'Ricardio', 'id': '154856311'}, {'screen_name': 'Simoned75135975', 'name': 'Arwen 🇧🇷🇵🇹🇻🇦✝️', 'id': '1045975924100009984'}, {'screen_name': 'fernandoh80', 'name': 'Fernando', 'id': '87083747'}, {'screen_name': 'msntimes', 'name': 'Said S', 'id': '1304149904231731201'}]",,,,
1089307083000999938,1088972201473204224,2019-01-26 20:40:21 -03,2019-01-26,20:40:21,-0300,129236993,patriotahoje,@patriota,,@VEJA Se o presidente disse que antes o IBAMA era só uma fábrica de multas eu concordo. Provas disso é ver como o desmatamento da mata Amazônia só aumentou e a forma como foram construídas e mantidas essas barragens que estouraram e que tem 50 em grau de risco!,pt,[],[],[],0,0,0,[],[],https://twitter.com/PatriotaHoje/status/1089307083000999938,False,,0,,,,,,,,"[{'screen_name': 'VEJA', 'name': 'VEJA', 'id': '17715048'}]",,,,
1089306820756365312,1089093082358972416,2019-01-26 20:39:19 -03,2019-01-26,20:39:19,-0300,129236993,patriotahoje,@patriota,,@Haddad_Fernando @humbertocostapt Se o presidente disse que antes o IBAMA era só uma fábrica de multas eu concordo. Provas disso é ver como o desmatamento da mata Amazônia só aumentou e a forma como foram construídas e mantidas essas barragens que estouraram e que tem 50 em grau de risco!,pt,[],[],[],0,1,4,[],[],https://twitter.com/PatriotaHoje/status/1089306820756365312,False,,0,,,,,,,,"[{'screen_name': 'Haddad_Fernando', 'name': 'Fernando Haddad', 'id': '354095556'}, {'screen_name': 'humbertocostapt', 'name': 'Humbertocostapt', 'id': '1167682649718239232'}]",,,,
1089306014632108032,1089131766634426368,2019-01-26 20:36:06 -03,2019-01-26,20:36:06,-0300,129236993,patriotahoje,@patriota,,@GDimenstein Se o presidente disse que antes o IBAMA era só uma fábrica de multas eu concordo. Provas disso é ver como o desmatamento da mata Amazônia só aumentou e a forma como foram construídas e mantidas essas barragens que estouraram e que tem 50 em grau de risco!🖤,pt,[],[],[],1,0,5,[],[],https://twitter.com/PatriotaHoje/status/1089306014632108032,False,,0,,,,,,,,"[{'screen_name': 'GDimenstein', 'name': 'Gilberto Dimenstein', 'id': '31980988'}]",,,,
1089305425462345728,1088961661141221379,2019-01-26 20:33:46 -03,2019-01-26,20:33:46,-0300,129236993,patriotahoje,@patriota,,@FHC Se o presidente disse que antes o IBAMA era só uma fábrica de multas eu concordo. Provas disso é ver como o desmatamento da mata Amazônia só aumentou e a forma como foram construídas e mantidas essas barragens que estouraram e que tem 50 em grau de risco!,pt,[],[],[],0,2,9,[],[],https://twitter.com/PatriotaHoje/status/1089305425462345728,False,,0,,,,,,,,"[{'screen_name': 'FHC', 'name': 'Fernando Henrique Cardoso', 'id': '1030198380868321280'}]",,,,
1089304125412704256,1089236285506633729,2019-01-26 20:28:36 -03,2019-01-26,20:28:36,-0300,129236993,patriotahoje,@patriota,,@THIAGOB21328895 @corrupcaozero19 @GDimenstein Se o presidente disse que antes o IBAMA era só uma fábrica de multas eu concordo. Provas disso é ver como o desmatamento da mata Amazônia só aumentou e a forma como foram construídas e mantidas essas barragens que estouraram e que tem 50 em grau de risco!,pt,[],[],[],1,0,1,[],[],https://twitter.com/PatriotaHoje/status/1089304125412704256,False,,0,,,,,,,,"[{'screen_name': 'THIAGOB21328895', 'name': 'THIAGO BORGES', 'id': '1071578160326696962'}, {'screen_name': 'corrupcaozero19', 'name': 'corrupcaozero', 'id': '861342516850954247'}, {'screen_name': 'GDimenstein', 'name': 'Gilberto Dimenstein', 'id': '31980988'}]",,,,
1089300724054413312,1089300724054413312,2019-01-26 20:15:05 -03,2019-01-26,20:15:05,-0300,1388402174,renovamidia,RENOVA,,"#SemanaRENOVA  Rede de ONGs culpa Bolsonaro por danos ambientais:  ""Os resultados podem ser vistos no chão: o desmatamento na Amazônia está em alta e uma onda de invasões de terras indígenas está em curso.""   https://t.co/UYuFnazmee",pt,[],['https://renovamidia.com.br/rede-de-ongs-acusa-bolsonaro-de-desmatar-a-amazonia/'],[],315,114,439,['semanarenova'],[],https://twitter.com/RenovaMidia/status/1089300724054413312,False,,0,,,,,,,,[],,,,
1089295147228114944,1089239563678113792,2019-01-26 19:52:55 -03,2019-01-26,19:52:55,-0300,1038210025490210816,veggiesh4rk,"Ninguém toca a mão de ninguém (quarentena, porra!)",,"@palomalfb @nilmoretto Na verdade, o desmatamento começou muito antes da Dilma. Reduziu-se, na Amazônia, durante os governos do PT (não por causa do governo, mas por causa da moratória da soja, valeu Greenpeace!) e voltou a crescer nos últimos anos.",pt,[],[],[],1,0,4,[],[],https://twitter.com/VeggieSh4rk/status/1089295147228114944,False,,0,,,,,,,,"[{'screen_name': 'nilmoretto', 'name': 'Nil #ForaBolsonaro | #VacinaJá', 'id': '52499387'}]",,,,
1089277933875879936,1089277933875879936,2019-01-26 18:44:31 -03,2019-01-26,18:44:31,-0300,3035288911,freitaslibia,🇧🇷BIliaFreits,,Se o presidente disse que antes o IBAMA era só uma fábrica de multas eu concordo. Provas disso é ver como o desmatamento da mata Amazônia só aumentou e a forma como foram construídas e mantidas essas barragens que estouraram e que tem 50 em grau de risco!,pt,[],[],[],0,7,13,[],[],https://twitter.com/freitaslibia/status/1089277933875879936,False,https://twitter.com/PatriotaHoje/status/1089148072695943168,0,,,,,,,,[],,,,
1089273347513507840,1089011120688558080,2019-01-26 18:26:18 -03,2019-01-26,18:26:18,-0300,2921361220,pgmaai,mai,,"@lainicris @EdueAnne vc precisa se informar pra entender que a Amazônia corre o risco de ser extinta em uns 25 anos (+/-), e q o desmatamento lá pra manter a agropecuária é terrível  Inclusive o Brasil é um dos países q mais mata ativistas q defendem o meio ambiente. Pesquisa alguns casos",pt,[],[],[],0,0,0,[],[],https://twitter.com/pgmaai/status/1089273347513507840,False,,0,,,,,,,,"[{'screen_name': 'lainicris', 'name': 'Laine Bonoro 🇧🇷', 'id': '76642798'}, {'screen_name': 'EdueAnne', 'name': 'Ane Holanda', 'id': '73946334'}]",,,,
1089267892871483392,1088956625254301698,2019-01-26 18:04:37 -03,2019-01-26,18:04:37,-0300,52852887,carladray,Carla Marassi,,"@roxmo 25 dias de governo e o desmatamento da Amazônia,  a eclipse da lua TB são culpa dele",pt,[],[],[],0,0,0,[],[],https://twitter.com/carladray/status/1089267892871483392,False,,0,,,,,,,,"[{'screen_name': 'roxmo', 'name': 'Roger Rocha Moreira', 'id': '17752026'}]",,,,
1089266887781953537,1089266257499770880,2019-01-26 18:00:38 -03,2019-01-26,18:00:38,-0300,189583722,lucasvconcelos,Lucas,,"e também é porta voz de um monte de outros projetos ambientais: tem o believe earth e tem o projeto água limpa, que inclusive é na cidade que ela nasceu, ela foi embaixadora da ONU e já foi pra Amazônia gravar e expor sobre desmatamento lá  existem muitas formas de ser ativista",pt,[],[],[],0,0,0,[],[],https://twitter.com/lucasvconcelos/status/1089266887781953537,False,,0,,,,,,,,[],,,,
1089247574316470273,1089127847040552960,2019-01-26 16:43:53 -03,2019-01-26,16:43:53,-0300,130673286,sanderson_dias,Sanderson Dias,,"@reinaldoazevedo Flexibilização da lei ambiental é mto vago. O tema tem mtos segmentos. Mídia se atém ao rótulo e n ao conteúdo. C o rigor da lei atual, pq cresce o desmatamento da Amazônia e ocorrem catástrofes como Mariana e Brumadinho?",pt,[],[],[],0,0,0,[],[],https://twitter.com/sanderson_dias/status/1089247574316470273,False,,0,,,,,,,,"[{'screen_name': 'reinaldoazevedo', 'name': 'Reinaldo Azevedo', 'id': '18286139'}]",,,,
